date,open,high,low,close,year,month,day,day_name,price_change,price_range,pct_gain_loss,ma_7,ma_30,volatility,risk_level,volume_per_million,market_trend
2021-12-01,649.48,654.52,617.07,617.77,2021,12,1,Wednesday,-31.71,37.45,-4.0,651.53,664.88,0.02,Low Risk,3.88,Bearish
2021-12-02,617.1,625.36,612.88,616.47,2021,12,2,Thursday,-0.63,12.48,-0.0,645.42,664.59,0.02,Low Risk,3.33,Bearish
2021-12-03,622.75,625.5,594.0,602.13,2021,12,3,Friday,-20.62,31.5,-2.0,638.01,662.89,0.02,Low Risk,4.83,Bearish
2021-12-06,606.01,617.29,601.0,612.69,2021,12,6,Monday,6.68,16.29,2.0,631.49,661.15,0.02,Low Risk,3.08,Bullish
2021-12-07,619.83,628.89,611.4,625.58,2021,12,7,Tuesday,5.75,17.49,2.0,625.77,659.62,0.02,High Risk,3.13,Bullish
2021-12-08,630.0,632.46,623.2,628.08,2021,12,8,Wednesday,-1.92,9.26,0.0,620.66,658.27,0.02,High Risk,2.22,Bearish
2021-12-09,627.58,630.24,610.44,611.0,2021,12,9,Thursday,-16.58,19.8,-3.0,616.25,656.54,0.02,Low Risk,2.38,Bearish
2021-12-10,616.78,617.74,605.88,611.66,2021,12,10,Friday,-5.12,11.86,0.0,615.37,654.46,0.02,Low Risk,2.75,Bearish
2021-12-13,612.0,612.64,599.52,604.56,2021,12,13,Monday,-7.44,13.12,-1.0,613.67,651.6,0.02,Low Risk,2.52,Bearish
2021-12-14,598.71,602.29,588.13,597.99,2021,12,14,Tuesday,-0.72,14.16,-1.0,613.08,648.83,0.02,Low Risk,2.98,Bearish
2021-12-15,598.18,605.69,584.51,605.04,2021,12,15,Wednesday,6.86,21.18,1.0,611.99,646.4,0.02,Low Risk,2.87,Bullish
2021-12-16,597.09,602.83,588.0,591.06,2021,12,16,Thursday,-6.03,14.83,-2.0,607.06,643.16,0.01,Low Risk,3.14,Bearish
2021-12-17,591.61,593.25,581.74,586.73,2021,12,17,Friday,-4.88,11.51,-1.0,601.15,640.44,0.01,Low Risk,4.39,Bearish
2021-12-20,586.43,602.88,584.26,593.74,2021,12,20,Monday,7.31,18.62,1.0,598.68,638.71,0.01,Low Risk,3.36,Bullish
2021-12-21,597.54,607.82,593.86,604.92,2021,12,21,Tuesday,7.38,13.96,2.0,597.72,637.16,0.02,Low Risk,2.32,Bullish
2021-12-22,603.36,614.82,602.63,614.24,2021,12,22,Wednesday,10.88,12.19,2.0,599.1,635.76,0.02,Low Risk,2.34,Bullish
2021-12-23,616.4,616.88,607.57,614.09,2021,12,23,Thursday,-2.31,9.31,-0.0,601.4,634.67,0.02,Low Risk,1.62,Bearish
2021-12-27,615.0,615.0,609.25,613.12,2021,12,27,Monday,-1.88,5.75,-0.0,602.56,633.19,0.01,Low Risk,2.06,Bearish
2021-12-28,614.95,618.41,609.69,610.71,2021,12,28,Tuesday,-4.24,8.72,-0.0,605.36,630.79,0.01,Low Risk,1.88,Bearish
2021-12-29,610.71,613.98,604.68,610.54,2021,12,29,Wednesday,-0.17,9.3,-0.0,608.77,628.5,0.01,Low Risk,1.29,Bearish
2021-12-30,612.99,620.61,611.24,612.09,2021,12,30,Thursday,-0.9,9.37,0.0,611.39,625.99,0.01,Low Risk,1.63,Bearish
2021-12-31,610.01,614.08,602.05,602.44,2021,12,31,Friday,-7.57,12.03,-2.0,611.03,623.01,0.01,Low Risk,2.0,Bearish
2022-01-03,605.61,609.99,590.56,597.37,2022,1,3,Monday,-8.24,19.43,-1.0,608.62,620.19,0.01,Low Risk,3.07,Bearish
2022-01-04,599.91,600.41,581.6,591.15,2022,1,4,Tuesday,-8.76,18.81,-1.0,605.35,617.27,0.01,Low Risk,4.39,Bearish
2022-01-05,592.0,592.84,566.88,567.52,2022,1,5,Wednesday,-24.48,25.96,-4.0,598.83,614.21,0.01,Low Risk,4.15,Bearish
2022-01-06,554.34,563.36,542.01,553.29,2022,1,6,Thursday,-1.05,21.35,-3.0,590.63,610.86,0.01,Low Risk,5.71,Bearish
2022-01-07,549.46,553.43,538.22,541.06,2022,1,7,Friday,-8.4,15.21,-2.0,580.7,606.95,0.01,Low Risk,3.38,Bearish
2022-01-10,538.49,543.69,526.32,539.85,2022,1,10,Monday,1.36,17.37,-0.0,570.38,602.75,0.01,Low Risk,4.49,Bullish
2022-01-11,536.99,543.91,530.07,540.84,2022,1,11,Tuesday,3.85,13.84,0.0,561.58,598.65,0.01,Low Risk,3.08,Bullish
2022-01-12,544.27,544.27,532.02,537.22,2022,1,12,Wednesday,-7.05,12.25,-1.0,552.99,595.16,0.01,Low Risk,3.79,Bearish
2022-01-13,537.06,540.79,518.26,519.2,2022,1,13,Thursday,-17.86,22.53,-3.0,542.71,591.88,0.02,Low Risk,4.48,Bearish
2022-01-14,517.6,538.37,511.88,525.69,2022,1,14,Friday,8.09,26.49,1.0,536.74,588.85,0.02,Low Risk,7.85,Bullish
2022-01-18,520.08,521.75,508.68,510.8,2022,1,18,Tuesday,-9.28,13.07,-3.0,530.67,585.81,0.02,Low Risk,4.84,Bearish
2022-01-19,515.0,523.21,510.51,515.86,2022,1,19,Wednesday,0.86,12.7,1.0,527.07,582.58,0.02,Low Risk,4.35,Bullish
2022-01-20,517.75,526.64,506.93,508.25,2022,1,20,Thursday,-9.5,19.71,-1.0,522.55,578.67,0.02,Low Risk,12.66,Bearish
2022-01-21,400.43,409.15,379.99,397.5,2022,1,21,Friday,-2.93,29.16,-22.0,502.07,570.98,0.08,High Risk,58.9,Bearish
2022-01-24,383.91,387.26,351.46,387.15,2022,1,24,Monday,3.24,35.8,-3.0,480.64,563.52,0.08,High Risk,32.35,Bullish
2022-01-25,379.14,387.71,365.13,366.42,2022,1,25,Tuesday,-12.72,22.58,-5.0,458.81,555.35,0.08,High Risk,15.15,Bearish
2022-01-26,378.27,382.66,356.62,359.7,2022,1,26,Wednesday,-18.57,26.04,-2.0,435.1,547.19,0.08,High Risk,12.68,Bearish
2022-01-27,382.06,394.8,378.1,386.7,2022,1,27,Thursday,4.64,16.7,8.0,417.37,540.14,0.09,High Risk,24.32,Bullish
2022-01-28,386.76,387.0,372.08,384.36,2022,1,28,Friday,-2.4,14.92,-1.0,398.58,532.79,0.09,High Risk,11.97,Bearish
2022-01-31,401.97,427.7,398.2,427.14,2022,1,31,Monday,25.17,29.5,11.0,387.0,527.32,0.11,High Risk,20.05,Bullish
2022-02-01,432.96,458.48,425.54,457.13,2022,2,1,Tuesday,24.17,32.94,7.000000000000001,395.51,523.0,0.06,High Risk,22.54,Bullish
2022-02-02,448.25,451.98,426.48,429.48,2022,2,2,Wednesday,-18.77,25.5,-6.0,401.56,517.53,0.07,High Risk,14.35,Bearish
2022-02-03,421.44,429.26,404.28,405.6,2022,2,3,Thursday,-15.84,24.98,-6.0,407.16,510.88,0.07,High Risk,9.91,Bearish
2022-02-04,407.31,412.77,396.64,410.17,2022,2,4,Friday,2.86,16.13,1.0,414.37,504.08,0.07,High Risk,7.78,Bullish
